latitude,longitude,coordinates,MCDELIVERY_URL,shortDescription,longDescription,todayHours,driveTodayHours,id,addressLine1,addressLine3,addressLine4,subDivision,postcode,customAddress,telephone,openstatus,identifierValue,timeZone,filterType,rest_hoursMonday,rest_hoursTuesday,rest_hoursWednesday,rest_hoursThursday,rest_hoursFriday,rest_hoursSaturday,rest_hoursSunday,drive_driveHoursMonday,drive_driveHoursTuesday,drive_driveHoursWednesday,drive_driveHoursThursday,drive_driveHoursFriday,drive_driveHoursSaturday,drive_driveHoursSunday,ident_NATLSTRNUMBER,ident_Entity,ident_Region_ID,ident_Co_Op,ident_Co_Op_ID,ident_Co_Op_Name,ident_TV_Market_ID,ident_TV_Market_Name
39.793261,-105.080799,"[-105.080799, 39.793261]",https://www.ubereats.com/store/mcdonalds-53rd-%26-wadsworth/YFGjT49BRi221oSPtIQBwQ,53RD & WADSWORTH,53RD & WADSWORTH,05:00 - 00:00,05:00 - 00:00,195500230801:en-US,5235 N Wadsworth,Arvada,United States,CO,80002,"Arvada, CO 80002",(303) 420-1966,OPEN,15661,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,15661,4818,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.655341,-105.055381,"[-105.055381, 39.655341]",https://www.ubereats.com/store/mcdonalds-bear-valley-5550-dartmouth/yA0PMrbUR7WLP7m7iVk1og,DENVER-DARTMOUTH,BEAR VALLEY/5550 DARTMOUTH,05:00 - 23:00,05:00 - 23:00,195500229706:en-US,5550 W Dartmouth Ave,Denver,United States,CO,80227-5504,"Denver, CO 80227-5504",(303) 986-0814,OPEN,2980,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 23:00,2980,4561,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.816206,-105.080719,"[-105.080719, 39.816206]",https://www.ubereats.com/store/mcdonalds-arvada-66th/q7wUMFlcS96OZN-kRC0aSg,ARVADA-66TH,ARVADA-66TH,06:00 - 23:00,06:00 - 23:00,195500230238:en-US,6590 N Wadsworth,Arvada,United States,CO,80003,"Arvada, CO 80003",(303) 431-4733,OPEN,6616,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,6616,4657,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.570467,-104.989045,"[-104.989045, 39.570467]",https://www.ubereats.com/store/mcdonalds-broadway-%26-mineral/UXjBfnXaS1yOdSyLigwp6w,LITTLETON-BROADW,BROADWAY & MINERAL,05:00 - 22:00,05:00 - 23:00,195500230474:en-US,8011 S Broadway,Littleton,United States,CO,80122-2716,"Littleton, CO 80122-2716",(303) 797-0767,OPEN,10561,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 22:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 23:00,10561,4714,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.842248,-105.082611,"[-105.082611, 39.842248]",https://www.ubereats.com/store/mcdonalds-80th-%26-wadsworth/smgZZlb7Sc27abt5IiXMdQ,ARVADA-WADSWORTH,80TH & WADSWORTH,00:00 - 00:00,00:00 - 00:00,195500229638:en-US,8001 Wadsworth Blvd,Arvada,United States,CO,80005,"Arvada, CO 80005",(303) 420-3034,OPEN,2580,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,2580,4553,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.683235,-105.080745,"[-105.080745, 39.683235]",https://www.ubereats.com/store/mcdonalds-wads-%26-jewell/BRSdyjtTTXm_hAJSDxwPcA,WADS & JEWELL,WADS & JEWELL,05:00 - 23:00,05:00 - 00:00,195500231082:en-US,1888 S Wadsworth Blvd,Lakewood,United States,CO,80226,"Lakewood, CO 80226",(303) 763-7500,OPEN,20128,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 01:00,05:00 - 01:00,05:00 - 00:00,20128,4887,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.914764,-105.057226,"[-105.057226, 39.914764]",https://www.ubereats.com/store/mcdonalds-120th-%26-sheridan/32SVk_PyTZKQ5taMBfGKpA,TOWN CENTER,120TH & SHERIDAN,05:00 - 23:00,04:00 - 00:00,195500231136:en-US,1250 E 1st Ave,Broomfield,United States,CO,80020,"Broomfield, CO 80020",(303) 635-8020,OPEN,22128,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,04:00 - 00:00,22128,4903,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.802416,-105.107414,"[-105.107414, 39.802416]",https://www.ubereats.com/store/mcdonalds-arvada-58th-ave/EPyoNPugTjyvftPtVf2Wtg,ARVADA-58TH AVE,ARVADA-58TH AVE,05:00 - 23:00,05:00 - 00:00,195500230191:en-US,9825 W 58th Ave,Arvada,United States,CO,80002-2011,"Arvada, CO 80002-2011",(303) 423-9161,OPEN,6395,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,6395,4653,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.548942,-104.995331,"[-104.995331, 39.548942]",https://www.ubereats.com/store/mcdonalds-highlands-ranch/jAXpbcrpS_WrzQOdkub5fw,HIGHLANDS RANCH,HIGHLANDS RANCH,04:00 - 01:30,04:00 - 01:30,195500230948:en-US,9235 S Broadway,Highlands Ranch,United States,CO,80126,"Highlands Ranch, CO 80126",(303) 683-7655,OPEN,18083,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",04:00 - 01:30,04:00 - 01:30,04:00 - 01:30,04:00 - 01:30,04:00 - 02:30,04:00 - 02:30,04:00 - 01:30,04:00 - 01:30,04:00 - 01:30,04:00 - 01:30,04:00 - 01:30,04:00 - 02:30,04:00 - 02:30,04:00 - 01:30,18083,4850,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.739733,-105.109946,"[-105.109946, 39.739733]",https://www.ubereats.com/store/mcdonalds-kipling-and-colfax-westland-relo/_PNj8gwpRfWX1b9AbNX7Dw,KIPLING & COLFAX,KIPLING AND COLFAX- WESTLAND (RELO),05:00 - 02:00,05:00 - 02:00,195500487045:en-US,10000 W Colfax Ave,Lakewood,United States,CO,80215,"Lakewood, CO 80215",(303) 238-0665,OPEN,31101,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,31101,172745,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.877259,-105.096394,"[-105.096394, 39.877259]",https://www.ubereats.com/store/mcdonalds-westminster-100/m3O-utCSS6-HsWPQKeDSqg,WESTMINSTE,WESTMINSTER-100,05:00 - 00:00,05:00 - 00:00,195500230108:en-US,9995 Wadsworth,Westminster,United States,CO,80020,"Westminster, CO 80020",(303) 420-8484,OPEN,6047,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 04:00,00:00 - 00:00,04:00 - 00:00,6047,4633,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
40.080345,-104.818176,"[-104.818176, 40.080345]",,"FT LUPTON, CO","FT LUPTON, CO",05:00 - 00:00,05:00 - 00:00,195500803333:en-US,105 1st St,Fort Lupton,United States,CO,80621,"Fort Lupton, CO 80621",(303) 502-3060,OPEN,39405,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,39405,220370,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
40.000695,-105.008955,"[-105.008955, 40.000695]",https://www.ubereats.com/store/mcdonalds-1853-hwy-7/S47xYVShTHG47ZuohkmFwg,HWY 7   SH,"ERIE, HWY 7 AND SHERIDAN",05:00 - 23:00,00:00 - 00:00,195500881539:en-US,1853 Highway 7,Erie,United States,CO,80516,"Erie, CO 80516",(720) 758-7915,OPEN,37876,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,37876,208368,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.615994,-105.092012,"[-105.092012, 39.615994]",https://www.ubereats.com/store/mcdonalds-sw-commons-sc/QVb1wGDkR6ajr9NJmOs4nQ,S.W. COMMONS S.C,S.W. COMMONS S.C,05:00 - 23:00,00:00 - 00:00,195500230405:en-US,8500 Crestline Ave,Denver,United States,CO,80123,"Denver, CO 80123",(303) 972-1967,OPEN,10392,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,10392,4691,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.709213,-105.134679,"[-105.134679, 39.709213]",https://www.ubereats.com/store/mcdonalds-alameda-%26-union/MuNBjdhhTByVRZBphcwuZg,"ALAMEDA & UNION,","ALAMEDA & UNION, LAKEWOOD, CO",05:00 - 23:00,05:00 - 23:00,195500638089:en-US,12017 W Alameda Parkway,Lakewood,United States,CO,80228,"Lakewood, CO 80228",(303) 989-0055,OPEN,34751,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 01:00,05:00 - 01:00,05:00 - 23:00,34751,188620,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.923566,-105.091329,"[-105.091329, 39.923566]",https://www.ubereats.com/store/mcdonalds-broomfld-hwy-287/LIo9RB2eRnOP1Iq-befhww,BROOMFIELD,BROOMFLD-HWY 287,05:00 - 00:00,04:00 - 00:00,195500229843:en-US,595 Hwy 287,Broomfield,United States,CO,80020-1731,"Broomfield, CO 80020-1731",(303) 466-9764,OPEN,4319,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,04:00 - 00:00,4319,4580,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.757693,-105.142863,"[-105.142863, 39.757693]",https://www.ubereats.com/store/mcdonalds-golden-youngfld/ssWbTguDRKqe4iwzRHFcBg,GOLDEN-YOUNGFLD,GOLDEN-YOUNGFLD,05:00 - 02:00,05:00 - 02:00,195500230177:en-US,2881 Youngfield Street,Golden,United States,CO,80401-2267,"Golden, CO 80401-2267",(303) 238-8671,OPEN,6440,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,6440,4651,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.622911,-105.111319,"[-105.111319, 39.622911]",https://www.ubereats.com/store/mcdonalds-belleview-%26-kipling/1x2uzys1S_mZZAcE1TAX8g,BELLVIEW & KIPLI,BELLEVIEW & KIPLING,05:00 - 02:00,05:00 - 00:00,195500230603:en-US,10177 W Progress,Littleton,United States,CO,80127,"Littleton, CO 80127",(303) 973-4440,OPEN,20480,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,20480,4768,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.566621,-105.081744,"[-105.081744, 39.566621]",https://www.ubereats.com/store/mcdonalds-lttltn-wads-%26-chatfield/MMfrLPWrR7-DDcq5dl3M9A,WADS/CHATFIELD,LTTLTN-WADS & CHATFIELD,05:00 - 23:00,00:00 - 00:00,195500231037:en-US,8286 S Wadsworth Blvd,Littleton,United States,CO,80123,"Littleton, CO 80123",(720) 981-5550,OPEN,19476,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,19476,4873,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.812939,-105.166713,"[-105.166713, 39.812939]",https://www.ubereats.com/store/mcdonalds-arvada-co-64th-%26-indiana/1P84n5sxTZu4sbvs0E-qAQ,"ARVADA, CO - 64T","ARVADA, CO - 64TH & INDIANA",05:00 - 23:00,05:00 - 00:00,195500500232:en-US,14825 West 64th Avenue,Arvada,United States,CO,80007,"Arvada, CO 80007",(303) 423-0912,OPEN,31767,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 23:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,31767,176991,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.412331,-104.873021,"[-104.873021, 39.412331]",https://www.ubereats.com/store/mcdonalds-4999-factory-shop-blvd/k1A1Fj7gR2qIC-OCle7bJg,MEADOWS PKWY,MEADOWS PKWY,00:00 - 00:00,00:00 - 00:00,195500230856:en-US,4999 Factory Shop Blvd,Castle Rock,United States,CO,80104,"Castle Rock, CO 80104",(303) 660-8803,OPEN,17005,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,17005,4831,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.580089,-105.134199,"[-105.134199, 39.580089]",https://www.ubereats.com/store/mcdonalds-ken-caryl-%26-alkire/ZVXDn7R8Sp2ZV7zm-CoWMQ,C470 KEN C,KEN CARYL & ALKIRE,05:00 - 00:00,05:00 - 02:00,195500231105:en-US,7509 S Alkire St,Littleton,United States,CO,80127,"Littleton, CO 80127",(303) 904-9552,OPEN,21028,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'INDOORPLAYGROUND', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'PlayPlacePresence', 'ROA', 'WIFI']",05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 00:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,05:00 - 02:00,21028,4896,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
39.739444,-105.197302,"[-105.197302, 39.739444]",https://www.ubereats.com/store/mcdonalds-golden-golden-av/yKYI15VVRdOPGNzvI9AU-w,GOLDEN-GOLDEN AV,GOLDEN-GOLDEN AV,05:00 - 23:00,05:00 - 23:00,195500230115:en-US,17500 S Golden Rd,Golden,United States,CO,80401-2694,"Golden, CO 80401-2694",(303) 277-0020,OPEN,6010,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,6010,4642,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
40.001399,-105.103748,"[-105.103748, 40.001399]",https://www.ubereats.com/store/mcdonalds-lafayette-co-us-287-%26-baseline/8nf1OCe1TXOS1ui2590hKw,BLACK DIAMOND,"LAFAYETTE, CO-US 287 & BASELINE",05:00 - 23:00,00:00 - 00:00,195500339474:en-US,399 N Hwy 287,Lafayette,United States,CO,80026,"Lafayette, CO 80026",(303) 926-8811,OPEN,26108,(GMT-07:00) Mountain Time (US & Canada),"['DRIVETHRU', 'GIFTCARDS', 'INDOORDINING', 'KIOSKAUDIOACCESSIBILITY', 'LINKEDPAY', 'LOYALTY', 'MCDELIVERY', 'MOBILEOFFERS', 'MOBILEORDERS', 'NED', 'ROA', 'TWENTYFOURHOURS', 'WIFI']",05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,05:00 - 23:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,00:00 - 00:00,26108,141027,64,DENVER FIELD OFFICE,209,DENVER CO SPRINGS BILLINGS GREAT FALLS RAPID CITY,12560,"DENVER, CO."
